주문 번호,주문 일자,배송 일자,배송 방법,고객번호,고객명,고객 세그먼트,시군구,시도,국가,제품 코드,제품 대분류,제품 중분류,제품명,관리자,반품?,매출,수량,할인율,수익
IN-2023-21234,9/16/2023,9/21/2023,표준 배송,TS-21505,서혁,소비자,서구,광주광역시,대한민국,FUR-FU-10004797,가구,가구류,"Tenex Stacking Tray, Erganomic",곽승예,False,113526,5,0,19278
IN-2023-21234,9/16/2023,9/21/2023,표준 배송,TS-21505,서혁,소비자,서구,광주광역시,대한민국,OFF-BI-10002386,사무용품,바인더,"Acco Index Tab, Clear",곽승예,False,70012.8,8,0,8323.2
IN-2023-21234,9/16/2023,9/21/2023,표준 배송,TS-21505,서혁,소비자,서구,광주광역시,대한민국,TEC-CO-10001846,사무기기,복사기,"Hewlett Fax and Copier, Digital",곽승예,False,392720.4,2,0,58874.4
IN-2023-61918,12/29/2023,1/3/2024,표준 배송,ON-18715,김설희,기업 고객,서구,대전광역시,대한민국,TEC-MA-10004428,사무기기,전산기기,"Panasonic Card Printer, Durable",신한결,False,354837.6,2,0,166770
IN-2023-61918,12/29/2023,1/3/2024,표준 배송,ON-18715,김설희,기업 고객,서구,대전광역시,대한민국,OFF-BI-10003588,사무용품,바인더,"Ibico Binder, Economy",신한결,False,31579.2,2,0,7894.8
IN-2023-61918,12/29/2023,1/3/2024,표준 배송,ON-18715,김설희,기업 고객,서구,대전광역시,대한민국,OFF-BI-10000518,사무용품,바인더,"Wilson Jones Index Tab, Clear",신한결,False,18084.6,3,0,642.6
IN-2023-30145,5/22/2023,5/26/2023,빠른 배송,NS-18640,이성혜,기업 고객,동대문구,서울특별시,대한민국,OFF-LA-10000668,사무용품,라벨,"Smead Removable Labels, Adjustable",전소현,False,12218.58,2,0.45,1080.18
IN-2023-29487,8/20/2023,8/25/2023,표준 배송,JW-15220,현유희,기업 고객,의령군,경상남도,대한민국,OFF-BI-10000006,사무용품,바인더,"Ibico Binder, Durable",원유선,False,34639.2,2,0,7221.6
ID-2023-36725,8/11/2023,8/12/2023,특급 배송,EK-13795,박탐희,홈 오피스,사하구,부산광역시,대한민국,OFF-PA-10004968,사무용품,종이,"Enermax Computer Printout Paper, Multicolor",원유선,False,50288.04,3,0.45,-19204.56
ID-2023-69975,10/3/2023,10/9/2023,표준 배송,TC-21145,허다솜,기업 고객,충주시,충청북도,대한민국,OFF-AR-10002417,사무용품,필기구,"Boston Sketch Pad, Water Color",신한결,False,38555.388,1,0.27,-8476.812
ID-2023-69975,10/3/2023,10/9/2023,표준 배송,TC-21145,허다솜,기업 고객,충주시,충청북도,대한민국,OFF-FA-10001925,사무용품,파스너,"Advantus Staples, 12 Pack",신한결,False,27813.87,5,0.47,-11660.13
ID-2023-73062,8/14/2023,8/17/2023,빠른 배송,SS-20590,신현숙,소비자,영등포구,서울특별시,대한민국,OFF-FA-10003782,사무용품,파스너,"Advantus Paper Clips, Bulk Pack",전소현,False,7893.27,1,0.45,-3887.73
IN-2023-29816,12/28/2023,1/1/2024,표준 배송,PM-18940,허지영,소비자,진주시,경상남도,대한민국,OFF-LA-10003973,사무용품,라벨,"Hon Removable Labels, Laser Printer Compatible",원유선,False,18506.88,2,0.1,1615.68
IN-2023-29816,12/28/2023,1/1/2024,표준 배송,PM-18940,허지영,소비자,진주시,경상남도,대한민국,OFF-AR-10003461,사무용품,필기구,"Stanley Pencil Sharpener, Easy-Erase",원유선,False,23904.72,1,0.1,10073.52
IN-2023-18763,12/6/2023,12/10/2023,표준 배송,NC-18625,유원경,기업 고객,서대문구,서울특별시,대한민국,OFF-ST-10003274,사무용품,수납용품,"Eldon Box, Wire Frame",전소현,False,57099.6,6,0,12484.8
IN-2023-18763,12/6/2023,12/10/2023,표준 배송,NC-18625,유원경,기업 고객,서대문구,서울특별시,대한민국,TEC-MA-10002029,사무기기,전산기기,"StarTech Receipt Printer, Durable",전소현,False,225828,2,0,58690.8
IN-2023-75428,8/30/2023,8/31/2023,특급 배송,SN-20710,우승희,홈 오피스,관악구,서울특별시,대한민국,OFF-BI-10004181,사무용품,바인더,"Avery 3-Hole Punch, Clear",전소현,False,50177.88,2,0.1,544.68
IN-2023-75428,8/30/2023,8/31/2023,특급 배송,SN-20710,우승희,홈 오피스,관악구,서울특별시,대한민국,FUR-FU-10004283,가구,가구류,"Tenex Door Stop, Duo Pack",전소현,False,322768.8,8,0.1,21420
IN-2023-75428,8/30/2023,8/31/2023,특급 배송,SN-20710,우승희,홈 오피스,관악구,서울특별시,대한민국,FUR-CH-10002213,가구,의자,"Hon Executive Leather Armchair, Black",전소현,False,839309.04,2,0.1,-48.96
IN-2023-56178,8/26/2023,8/28/2023,특급 배송,GR-14560,권진아,기업 고객,완도군,전라남도,대한민국,OFF-BI-10003340,사무용품,바인더,"Acco Index Tab, Durable",곽승예,True,18237.6,2,0,4161.6
ID-2023-29039,3/9/2023,3/9/2023,당일 배송,AS-10630,서경미,홈 오피스,남구,울산광역시,대한민국,FUR-FU-10000714,가구,가구류,"Tenex Light Bulb, Black",원유선,False,70476.39,5,0.27,-11684.61
ID-2023-29039,3/9/2023,3/9/2023,당일 배송,AS-10630,서경미,홈 오피스,남구,울산광역시,대한민국,OFF-PA-10000383,사무용품,종이,"Green Bar Note Cards, Premium",원유선,False,134933.76,8,0.47,-106928.64
ID-2023-10755,10/12/2023,10/19/2023,표준 배송,ER-13855,송소은,기업 고객,김포시,경기도,대한민국,TEC-AC-10002601,사무기기,악세사리,"SanDisk Router, Bluetooth",전소현,False,431437.05,3,0.45,-78511.95
ID-2023-10755,10/12/2023,10/19/2023,표준 배송,ER-13855,송소은,기업 고객,김포시,경기도,대한민국,OFF-EN-10003498,사무용품,봉투,"Cameo Interoffice Envelope, Recycled",전소현,False,129675.15,5,0.45,-18887.85
ID-2023-41702,12/6/2023,12/10/2023,표준 배송,MH-17620,한미경,기업 고객,단양군,충청북도,대한민국,OFF-PA-10000070,사무용품,종이,"Eaton Computer Printout Paper, Recycled",신한결,False,42912.828,3,0.47,-12167.172
IN-2023-30579,8/21/2023,8/26/2023,빠른 배송,TS-21505,서혁,소비자,서구,광주광역시,대한민국,OFF-EN-10001882,사무용품,봉투,"Jiffy Manila Envelope, with clear poly window",곽승예,False,31949.46,2,0.47,1165.86
ID-2023-23334,9/15/2023,9/19/2023,표준 배송,BT-11440,고아담,소비자,광주시,경기도,대한민국,FUR-FU-10000783,가구,가구류,"Advantus Light Bulb, Durable",전소현,False,89128.62,7,0.27,-1263.78
IN-2023-41821,2/10/2023,2/14/2023,표준 배송,LF-17185,박성미,소비자,서초구,서울특별시,대한민국,OFF-AR-10002389,사무용품,필기구,"Binney & Smith Pens, Fluorescent",전소현,False,26928,2,0,4528.8
IN-2023-31272,8/9/2023,8/9/2023,당일 배송,AS-10240,심종현,소비자,함안군,경상남도,대한민국,FUR-FU-10002362,가구,가구류,"Advantus Door Stop, Black",원유선,False,137791.8,4,0.25,29345.4
IN-2023-75211,1/12/2023,1/17/2023,표준 배송,CH-12070,백요환,홈 오피스,부여군,충청남도,대한민국,FUR-FU-10002665,가구,가구류,"Advantus Light Bulb, Erganomic",신한결,True,95319,5,0,37026
IN-2023-75211,1/12/2023,1/17/2023,표준 배송,CH-12070,백요환,홈 오피스,부여군,충청남도,대한민국,OFF-FA-10004027,사무용품,파스너,"OIC Staples, Bulk Pack",신한결,True,23133.6,2,0,1101.6
IN-2023-68883,10/26/2023,10/30/2023,표준 배송,ML-17410,우태희,소비자,수성구,대구광역시,대한민국,TEC-AC-10000861,사무기기,악세사리,"SanDisk Router, Erganomic",원유선,False,777729.6,3,0,124389
ID-2023-23740,8/15/2023,8/19/2023,표준 배송,LC-16960,신하늬,홈 오피스,대덕구,대전광역시,대한민국,OFF-SU-10000649,사무용품,일반 사무용품,"Fiskars Box Cutter, High Speed",신한결,False,163036.8,5,0.1,-16432.2
IN-2023-59916,8/17/2023,8/21/2023,표준 배송,SW-20755,강미애,기업 고객,동구,인천광역시,대한민국,FUR-BO-10002736,가구,책장,"Sauder Stackable Bookrack, Mobile",전소현,False,269561.52,2,0.1,17968.32
IN-2023-59916,8/17/2023,8/21/2023,표준 배송,SW-20755,강미애,기업 고객,동구,인천광역시,대한민국,TEC-CO-10001410,사무기기,복사기,"Canon Personal Copier, High-Speed",전소현,False,388148.76,3,0.1,-30275.64
IN-2023-59916,8/17/2023,8/21/2023,표준 배송,SW-20755,강미애,기업 고객,동구,인천광역시,대한민국,TEC-PH-10001670,사무기기,전화기,"Motorola Smart Phone, Full Size",전소현,False,2955868.2,5,0.1,919591.2
IN-2023-59916,8/17/2023,8/21/2023,표준 배송,SW-20755,강미애,기업 고객,동구,인천광역시,대한민국,FUR-CH-10001695,가구,의자,"Harbour Creations Chairmat, Set of Two",전소현,False,272646,4,0.1,-27356.4
IN-2023-59916,8/17/2023,8/21/2023,표준 배송,SW-20755,강미애,기업 고객,동구,인천광역시,대한민국,TEC-AC-10002335,사무기기,악세사리,"Belkin Memory Card, USB",전소현,False,527941.8,5,0.1,-41065.2
IN-2023-46259,5/12/2023,5/16/2023,표준 배송,RW-19630,최중민,기업 고객,함안군,경상남도,대한민국,TEC-MA-10004423,사무기기,전산기기,"StarTech Card Printer, White",원유선,False,1321185.6,8,0,515059.2
IN-2023-46259,5/12/2023,5/16/2023,표준 배송,RW-19630,최중민,기업 고객,함안군,경상남도,대한민국,OFF-AP-10002226,사무용품,가전,"Hoover Blender, Black",원유선,False,295596,3,0,20655
IN-2023-46259,5/12/2023,5/16/2023,표준 배송,RW-19630,최중민,기업 고객,함안군,경상남도,대한민국,TEC-MA-10003868,사무기기,전산기기,"StarTech Phone, Durable",원유선,False,380664,5,0,18972
IN-2023-46259,5/12/2023,5/16/2023,표준 배송,RW-19630,최중민,기업 고객,함안군,경상남도,대한민국,OFF-PA-10000344,사무용품,종이,"SanDisk Memo Slips, 8.5 x 11",원유선,False,107712,5,0,53856
ID-2023-24335,5/25/2023,5/25/2023,당일 배송,SC-20050,차진미,홈 오피스,서초구,서울특별시,대한민국,OFF-SU-10003105,사무용품,일반 사무용품,"Fiskars Shears, Steel",전소현,False,143942.4,5,0.4,-52815.6
IN-2023-57123,10/21/2023,10/25/2023,표준 배송,PK-18910,천경아,홈 오피스,용산구,서울특별시,대한민국,TEC-PH-10004559,사무기기,전화기,"Nokia Speaker Phone, with Caller ID",전소현,False,376839,3,0,86659.2
ID-2023-63430,12/20/2023,12/26/2023,표준 배송,SC-20380,오규식,소비자,달성군,대구광역시,대한민국,TEC-PH-10003723,사무기기,전화기,"Samsung Audio Dock, with Caller ID",원유선,False,282476.556,2,0.17,-34049.844
ID-2023-63430,12/20/2023,12/26/2023,표준 배송,SC-20380,오규식,소비자,달성군,대구광역시,대한민국,TEC-CO-10003589,사무기기,복사기,"HP Fax Machine, Digital",원유선,False,568363.176,2,0.07,48836.376
IN-2023-43081,4/8/2023,4/13/2023,표준 배송,JS-15685,우희수,기업 고객,전주시,전라북도,대한민국,OFF-SU-10000835,사무용품,일반 사무용품,"Acme Box Cutter, Steel",곽승예,False,265608,7,0,31701.6
IN-2023-43081,4/8/2023,4/13/2023,표준 배송,JS-15685,우희수,기업 고객,전주시,전라북도,대한민국,TEC-PH-10001699,사무기기,전화기,"Samsung Smart Phone, Full Size",곽승예,False,650188.8,1,0,110527.2
IN-2023-43081,4/8/2023,4/13/2023,표준 배송,JS-15685,우희수,기업 고객,전주시,전라북도,대한민국,TEC-CO-10000427,사무기기,복사기,"HP Fax Machine, Color",곽승예,False,614815.2,2,0,190576.8
IN-2023-43081,4/8/2023,4/13/2023,표준 배송,JS-15685,우희수,기업 고객,전주시,전라북도,대한민국,TEC-CO-10002350,사무기기,복사기,"Canon Wireless Fax, Digital",곽승예,False,1157598,3,0,46267.2
IN-2023-43081,4/8/2023,4/13/2023,표준 배송,JS-15685,우희수,기업 고객,전주시,전라북도,대한민국,TEC-CO-10000565,사무기기,복사기,"Canon Fax and Copier, Color",곽승예,False,196635.6,1,0,94370.4
ID-2023-44747,9/5/2023,9/8/2023,특급 배송,AG-10495,주신호,기업 고객,강북구,서울특별시,대한민국,OFF-AR-10000578,사무용품,필기구,"BIC Pencil Sharpener, Fluorescent",전소현,False,112695.21,5,0.27,-30971.79
IN-2023-62765,6/20/2023,6/22/2023,빠른 배송,RM-19750,성유람,소비자,고양시,경기도,대한민국,OFF-FA-10003745,사무용품,파스너,"Accos Rubber Bands, Metal",전소현,False,34272,2,0,10954.8
IN-2023-62765,6/20/2023,6/22/2023,빠른 배송,RM-19750,성유람,소비자,고양시,경기도,대한민국,TEC-AC-10000483,사무기기,악세사리,"SanDisk Memory Card, Bluetooth",전소현,False,229316.4,2,0,6854.4
IN-2023-71977,7/17/2023,7/19/2023,빠른 배송,ML-18265,유일,소비자,서구,인천광역시,대한민국,OFF-BI-10000871,사무용품,바인더,"Wilson Jones Binder Covers, Recycled",전소현,False,21205.8,2,0.1,4926.6
IN-2023-14871,11/10/2023,11/14/2023,표준 배송,TS-21370,류혜림,기업 고객,김포시,경기도,대한민국,FUR-CH-10004312,가구,의자,"Hon Bag Chairs, Set of Two",전소현,False,96696,2,0,23194.8
IN-2023-14871,11/10/2023,11/14/2023,표준 배송,TS-21370,류혜림,기업 고객,김포시,경기도,대한민국,FUR-CH-10004826,가구,의자,"Hon Steel Folding Chair, Set of Two",전소현,False,170686.8,2,0,83599.2
IN-2023-14871,11/10/2023,11/14/2023,표준 배송,TS-21370,류혜림,기업 고객,김포시,경기도,대한민국,TEC-AC-10004938,사무기기,악세사리,"Belkin Mouse, Bluetooth",전소현,False,124572.6,3,0,17350.2
IN-2023-61638,2/26/2023,3/2/2023,빠른 배송,SS-20410,윤규화,소비자,강동구,서울특별시,대한민국,OFF-FA-10000581,사무용품,파스너,"Stockwell Thumb Tacks, Metal",전소현,False,41769,3,0,13770
IN-2023-61638,2/26/2023,3/2/2023,빠른 배송,SS-20410,윤규화,소비자,강동구,서울특별시,대한민국,OFF-AR-10004424,사무용품,필기구,"Boston Markers, Blue",전소현,False,26897.4,1,0,1315.8
IN-2023-61638,2/26/2023,3/2/2023,빠른 배송,SS-20410,윤규화,소비자,강동구,서울특별시,대한민국,OFF-ST-10002714,사무용품,수납용품,"Eldon Box, Industrial",전소현,False,21909.6,2,0,8935.2
IN-2023-19078,6/16/2023,6/18/2023,특급 배송,BG-11740,서규헌,소비자,광명시,경기도,대한민국,OFF-FA-10004298,사무용품,파스너,"Stockwell Staples, Bulk Pack",전소현,False,33048,3,0,12209.4
ID-2023-23152,9/4/2023,9/8/2023,표준 배송,MP-17470,문진구,홈 오피스,보은군,충청북도,대한민국,OFF-BI-10004120,사무용품,바인더,"Ibico 3-Hole Punch, Durable",신한결,False,32589,2,0.5,-16983
ID-2023-23152,9/4/2023,9/8/2023,표준 배송,MP-17470,문진구,홈 오피스,보은군,충청북도,대한민국,OFF-LA-10000635,사무용품,라벨,"Harbour Creations Shipping Labels, 5000 Label Set",신한결,False,12087,2,0.5,-2417.4
IN-2023-29228,1/21/2023,1/26/2023,표준 배송,AR-10510,유천희,소비자,관악구,서울특별시,대한민국,FUR-BO-10000210,가구,책장,"Ikea Library with Doors, Pine",전소현,True,669662.64,2,0.1,148789.44
IN-2023-29228,1/21/2023,1/26/2023,표준 배송,AR-10510,유천희,소비자,관악구,서울특별시,대한민국,OFF-BI-10001650,사무용품,바인더,"Avery 3-Hole Punch, Economy",전소현,True,230261.94,9,0.1,50976.54
IN-2023-29228,1/21/2023,1/26/2023,표준 배송,AR-10510,유천희,소비자,관악구,서울특별시,대한민국,FUR-FU-10000556,가구,가구류,"Tenex Light Bulb, Durable",전소현,True,58605.12,4,0.1,3157.92
IN-2023-29228,1/21/2023,1/26/2023,표준 배송,AR-10510,유천희,소비자,관악구,서울특별시,대한민국,OFF-AP-10002090,사무용품,가전,"Hamilton Beach Refrigerator, Red",전소현,True,918238.68,2,0.1,265234.68
IN-2023-59125,9/21/2023,9/25/2023,빠른 배송,RB-19705,백종수,홈 오피스,서대문구,서울특별시,대한민국,OFF-PA-10001850,사무용품,종이,"Eaton Note Cards, Premium",전소현,False,45005.256,2,0.17,7000.056
IN-2023-59125,9/21/2023,9/25/2023,빠른 배송,RB-19705,백종수,홈 오피스,서대문구,서울특별시,대한민국,TEC-CO-10003992,사무기기,복사기,"HP Ink, Color",전소현,False,83627.964,1,0.37,-39843.036
IN-2023-37411,1/18/2023,1/21/2023,빠른 배송,GA-14725,송신원,소비자,공주시,충청남도,대한민국,TEC-PH-10004618,사무기기,전화기,"Motorola Speaker Phone, VoIP",신한결,False,264934.8,2,0,47674.8
IN-2023-37411,1/18/2023,1/21/2023,빠른 배송,GA-14725,송신원,소비자,공주시,충청남도,대한민국,FUR-CH-10004863,가구,의자,"SAFCO Swivel Stool, Black",신한결,False,506460.6,3,0,243086.4
IN-2023-37411,1/18/2023,1/21/2023,빠른 배송,GA-14725,송신원,소비자,공주시,충청남도,대한민국,TEC-PH-10002652,사무기기,전화기,"Cisco Smart Phone, Cordless",신한결,False,2658038.4,4,0,372096
IN-2023-37411,1/18/2023,1/21/2023,빠른 배송,GA-14725,송신원,소비자,공주시,충청남도,대한민국,OFF-EN-10004495,사무용품,봉투,"Kraft Peel and Seal, Security-Tint",신한결,False,70043.4,3,0,7619.4
IN-2023-37411,1/18/2023,1/21/2023,빠른 배송,GA-14725,송신원,소비자,공주시,충청남도,대한민국,OFF-AP-10000900,사무용품,가전,"Cuisinart Coffee Grinder, White",신한결,False,112455,3,0,7803
IN-2023-37411,1/18/2023,1/21/2023,빠른 배송,GA-14725,송신원,소비자,공주시,충청남도,대한민국,TEC-AC-10003413,사무기기,악세사리,"Logitech Router, Programmable",신한결,False,253796.4,1,0,91341
IN-2023-32805,12/20/2023,12/24/2023,표준 배송,AF-10885,고혜정,소비자,서귀포시,제주특별자치도,대한민국,OFF-AP-10002675,사무용품,가전,"Cuisinart Refrigerator, Black",곽승예,False,3032521.2,6,0,454777.2
IN-2023-32805,12/20/2023,12/24/2023,표준 배송,AF-10885,고혜정,소비자,서귀포시,제주특별자치도,대한민국,OFF-BI-10003098,사무용품,바인더,"Ibico Binding Machine, Economy",곽승예,False,157345.2,3,0,61322.4
IN-2023-32805,12/20/2023,12/24/2023,표준 배송,AF-10885,고혜정,소비자,서귀포시,제주특별자치도,대한민국,OFF-SU-10001686,사무용품,일반 사무용품,"Kleencut Trimmer, Easy Grip",곽승예,False,263466,6,0,47368.8
IN-2023-64403,3/31/2023,4/4/2023,표준 배송,RS-19870,배창재,홈 오피스,수원시,경기도,대한민국,OFF-EN-10000296,사무용품,봉투,"Cameo Business Envelopes, Security-Tint",전소현,False,51867,3,0,4131
IN-2023-64403,3/31/2023,4/4/2023,표준 배송,RS-19870,배창재,홈 오피스,수원시,경기도,대한민국,TEC-CO-10003574,사무기기,복사기,"Brother Personal Copier, High-Speed",전소현,False,287823.6,2,0,123746.4
IN-2023-13198,10/28/2023,10/30/2023,특급 배송,JK-15730,박진후,소비자,서대문구,서울특별시,대한민국,OFF-LA-10003141,사무용품,라벨,"Hon Shipping Labels, Laser Printer Compatible",전소현,False,36879.732,6,0.47,1995.732
IN-2023-13198,10/28/2023,10/30/2023,특급 배송,JK-15730,박진후,소비자,서대문구,서울특별시,대한민국,TEC-PH-10004664,사무기기,전화기,"Nokia Smart Phone, with Caller ID",전소현,False,4327209.648,8,0.17,469161.648
