order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,city,state,country,product_id,category,sub_category,product_name,manager,returned,sales,quantity,discount,profit
IN-2023-28668,2023-04-28,2023-04-28,Same Day,LC-16885,강재환,Consumer,천안시,충청남도,대한민국,OFF-LA-10000219,Office Supplies,Labels,"Harbour Creations File Folder Labels, Adjustable",신한결,False,6762.6,1,0.0,581.4
ID-2023-32532,2023-10-19,2023-10-24,Standard Class,SC-20230,서혜연,Corporate,강동구,서울특별시,대한민국,OFF-SU-10004846,Office Supplies,Supplies,"Acme Box Cutter, Serrated",전소현,False,246330.0,14,0.5,-108385.2
ID-2023-54596,2023-10-23,2023-10-25,Second Class,VD-21670,진라연,Consumer,군포시,경기도,대한민국,OFF-AR-10001508,Office Supplies,Art,"BIC Canvas, Water Color",전소현,False,63819.36,2,0.45,-37160.64
IN-2023-24783,2023-12-18,2023-12-21,Second Class,GZ-14545,성혜원,Corporate,강서구,부산광역시,대한민국,OFF-PA-10003390,Office Supplies,Paper,"Enermax Computer Printout Paper, Recycled",원유선,True,144738.0,5,0.0,8568.0
IN-2023-24783,2023-12-18,2023-12-21,Second Class,GZ-14545,성혜원,Corporate,강서구,부산광역시,대한민국,FUR-FU-10001343,Furniture,Furnishings,"Eldon Stacking Tray, Erganomic",원유선,True,122889.6,4,0.0,25704.0
ID-2023-26778,2023-07-31,2023-08-04,Standard Class,EH-14185,김금주,Consumer,강북구,서울특별시,대한민국,TEC-CO-10003522,Technology,Copiers,"Sharp Personal Copier, High-Speed",전소현,False,120564.0,2,0.5,-118177.2
ID-2023-26778,2023-07-31,2023-08-04,Standard Class,EH-14185,김금주,Consumer,강북구,서울특별시,대한민국,OFF-EN-10002757,Office Supplies,Envelopes,"Ames Interoffice Envelope, Security-Tint",전소현,False,72705.6,3,0.5,-52417.8
IN-2023-49731,2023-03-22,2023-03-28,Standard Class,HR-14770,권여진,Home Office,구리시,경기도,대한민국,FUR-FU-10003427,Furniture,Furnishings,"Rubbermaid Frame, Erganomic",전소현,False,298836.54,3,0.1,66398.94
IN-2023-49731,2023-03-22,2023-03-28,Standard Class,HR-14770,권여진,Home Office,구리시,경기도,대한민국,TEC-AC-10000642,Technology,Accessories,"Logitech Flash Drive, Bluetooth",전소현,False,280081.8,10,0.1,90055.8
IN-2023-49731,2023-03-22,2023-03-28,Standard Class,HR-14770,권여진,Home Office,구리시,경기도,대한민국,FUR-FU-10001096,Furniture,Furnishings,"Advantus Clock, Black",전소현,False,235880.1,5,0.1,47078.1
IN-2023-49731,2023-03-22,2023-03-28,Standard Class,HR-14770,권여진,Home Office,구리시,경기도,대한민국,OFF-LA-10003273,Office Supplies,Labels,"Harbour Creations Color Coded Labels, Adjustable",전소현,False,29743.2,3,0.1,-1377.0
IN-2023-49731,2023-03-22,2023-03-28,Standard Class,HR-14770,권여진,Home Office,구리시,경기도,대한민국,TEC-PH-10002152,Technology,Phones,"Apple Headset, Cordless",전소현,False,349344.9,5,0.1,81441.9
IN-2023-79936,2023-01-03,2023-01-07,Standard Class,ML-17410,우태희,Consumer,수성구,대구광역시,대한민국,TEC-MA-10004059,Technology,Machines,"Epson Inkjet, White",원유선,False,934432.2,3,0.0,37362.6
ID-2023-66881,2023-03-10,2023-03-12,Second Class,SC-20680,문노아,Home Office,진주시,경상남도,대한민국,FUR-CH-10002966,Furniture,Chairs,"Harbour Creations Swivel Stool, Red",원유선,False,804704.112,6,0.27,-264582.288
ID-2023-66881,2023-03-10,2023-03-12,Second Class,SC-20680,문노아,Home Office,진주시,경상남도,대한민국,FUR-FU-10003414,Furniture,Furnishings,"Tenex Clock, Duo Pack",원유선,False,149843.304,4,0.27,24628.104
ID-2023-66881,2023-03-10,2023-03-12,Second Class,SC-20680,문노아,Home Office,진주시,경상남도,대한민국,OFF-SU-10000216,Office Supplies,Supplies,"Stiletto Ruler, Steel",원유선,False,12089.448,1,0.17,1593.648
ID-2023-66881,2023-03-10,2023-03-12,Second Class,SC-20680,문노아,Home Office,진주시,경상남도,대한민국,TEC-PH-10004261,Technology,Phones,"Nokia Signal Booster, Full Size",원유선,False,466612.056,4,0.17,61835.256
IN-2023-39336,2023-12-08,2023-12-11,Second Class,AG-10765,류요환,Home Office,송파구,서울특별시,대한민국,OFF-AP-10002090,Office Supplies,Appliances,"Hamilton Beach Refrigerator, Red",전소현,True,846820.116,2,0.17,193816.116
IN-2023-39336,2023-12-08,2023-12-11,Second Class,AG-10765,류요환,Home Office,송파구,서울특별시,대한민국,OFF-AR-10000091,Office Supplies,Art,"BIC Markers, Fluorescent",전소현,True,61853.922,3,0.27,-7638.678
IN-2023-33848,2023-05-17,2023-05-19,Second Class,FC-14335,진규석,Corporate,계양구,인천광역시,대한민국,TEC-PH-10003239,Technology,Phones,"Samsung Signal Booster, with Caller ID",전소현,False,462548.376,4,0.17,139289.976
IN-2023-33848,2023-05-17,2023-05-19,Second Class,FC-14335,진규석,Corporate,계양구,인천광역시,대한민국,TEC-PH-10003075,Technology,Phones,"Samsung Signal Booster, Full Size",전소현,False,233458.416,2,0.17,-42247.584
IN-2023-15144,2023-04-15,2023-04-19,Standard Class,DK-12835,이대영,Corporate,구례군,전라남도,대한민국,FUR-FU-10001507,Furniture,Furnishings,"Rubbermaid Light Bulb, Duo Pack",곽승예,False,19278.0,1,0.0,5967.0
IN-2023-15144,2023-04-15,2023-04-19,Standard Class,DK-12835,이대영,Corporate,구례군,전라남도,대한민국,FUR-FU-10000526,Furniture,Furnishings,"Deflect-O Frame, Durable",곽승예,False,546057.0,5,0.0,234702.0
ID-2023-64998,2023-03-15,2023-03-19,Standard Class,HJ-14875,주경헌,Home Office,안양시,경기도,대한민국,OFF-EN-10002434,Office Supplies,Envelopes,"Kraft Manila Envelope, Recycled",전소현,False,95702.418,7,0.47,-28961.982
ID-2023-53749,2023-03-29,2023-04-05,Standard Class,SV-20365,원철규,Consumer,용인시,경기도,대한민국,FUR-FU-10002699,Furniture,Furnishings,"Eldon Photo Frame, Erganomic",전소현,False,84482.316,2,0.27,-2360.484
IN-2023-69072,2023-04-06,2023-04-10,Standard Class,KA-16525,고정헌,Consumer,하동군,경상남도,대한민국,OFF-ST-10000704,Office Supplies,Storage,"Rogers File Cart, Blue",원유선,True,387405.18,3,0.1,116136.18
IN-2023-69072,2023-04-06,2023-04-10,Standard Class,KA-16525,고정헌,Consumer,하동군,경상남도,대한민국,OFF-ST-10001707,Office Supplies,Storage,"Smead Shelving, Single Width",원유선,True,89890.56,2,0.1,-6009.84
IN-2023-69072,2023-04-06,2023-04-10,Standard Class,KA-16525,고정헌,Consumer,하동군,경상남도,대한민국,TEC-CO-10002658,Technology,Copiers,"Hewlett Ink, Laser",원유선,True,682441.2,5,0.1,295657.2
IN-2023-69072,2023-04-06,2023-04-10,Standard Class,KA-16525,고정헌,Consumer,하동군,경상남도,대한민국,TEC-CO-10001674,Technology,Copiers,"Sharp Personal Copier, Color",원유선,True,111481.92,1,0.1,34675.92
IN-2023-69072,2023-04-06,2023-04-10,Standard Class,KA-16525,고정헌,Consumer,하동군,경상남도,대한민국,OFF-AP-10000335,Office Supplies,Appliances,"Cuisinart Microwave, Red",원유선,True,511252.56,2,0.1,62472.96
IN-2023-69072,2023-04-06,2023-04-10,Standard Class,KA-16525,고정헌,Consumer,하동군,경상남도,대한민국,OFF-ST-10004583,Office Supplies,Storage,"Eldon Shelving, Single Width",원유선,True,133431.3,3,0.1,-7481.7
IN-2023-13919,2023-09-11,2023-09-13,Second Class,CW-11905,배일성,Home Office,연제구,부산광역시,대한민국,OFF-AR-10000720,Office Supplies,Art,"Binney & Smith Markers, Fluorescent",원유선,False,51714.0,2,0.0,10342.8
IN-2023-13919,2023-09-11,2023-09-13,Second Class,CW-11905,배일성,Home Office,연제구,부산광역시,대한민국,OFF-AR-10004218,Office Supplies,Art,"Sanford Pencil Sharpener, Water Color",원유선,False,236721.6,8,0.0,49694.4
IN-2023-13919,2023-09-11,2023-09-13,Second Class,CW-11905,배일성,Home Office,연제구,부산광역시,대한민국,OFF-FA-10003833,Office Supplies,Fasteners,"OIC Thumb Tacks, Metal",원유선,False,57895.2,4,0.0,4039.2
IN-2023-26274,2023-02-28,2023-03-05,Standard Class,BT-11530,김종선,Home Office,남양주시,경기도,대한민국,FUR-TA-10001116,Furniture,Tables,"Barricks Conference Table, Fully Assembled",전소현,False,5560326.0,6,0.0,333601.2
IN-2023-26274,2023-02-28,2023-03-05,Standard Class,BT-11530,김종선,Home Office,남양주시,경기도,대한민국,FUR-FU-10002648,Furniture,Furnishings,"Rubbermaid Stacking Tray, Erganomic",전소현,False,72705.6,3,0.0,35618.4
IN-2023-17748,2023-10-25,2023-10-28,First Class,MT-18070,전정한,Home Office,중구,인천광역시,대한민국,OFF-SU-10001689,Office Supplies,Supplies,"Acme Box Cutter, Easy Grip",전소현,False,160833.6,4,0.0,3182.4
IN-2023-17748,2023-10-25,2023-10-28,First Class,MT-18070,전정한,Home Office,중구,인천광역시,대한민국,OFF-FA-10001297,Office Supplies,Fasteners,"OIC Staples, 12 Pack",전소현,False,21970.8,2,0.0,4161.6
IN-2023-40183,2023-04-14,2023-04-21,Standard Class,KC-16675,남아람,Corporate,의성군,경상북도,대한민국,OFF-LA-10001312,Office Supplies,Labels,"Hon File Folder Labels, Laser Printer Compatible",원유선,False,51202.368,7,0.17,2364.768
IN-2023-13828,2023-01-14,2023-01-17,First Class,LS-17200,최승준,Corporate,전주시,전라북도,대한민국,OFF-PA-10003654,Office Supplies,Paper,"SanDisk Memo Slips, Recycled",곽승예,False,86139.0,5,0.0,18054.0
IN-2023-13828,2023-01-14,2023-01-17,First Class,LS-17200,최승준,Corporate,전주시,전라북도,대한민국,FUR-CH-10001895,Furniture,Chairs,"Hon Chairmat, Adjustable",곽승예,False,118360.8,2,0.0,59180.4
IN-2023-13828,2023-01-14,2023-01-17,First Class,LS-17200,최승준,Corporate,전주시,전라북도,대한민국,TEC-PH-10001585,Technology,Phones,"Nokia Signal Booster, Cordless",곽승예,False,284274.0,2,0.0,53978.4
ID-2023-12953,2023-10-04,2023-10-08,Standard Class,DP-13105,성정희,Corporate,성북구,서울특별시,대한민국,FUR-BO-10001668,Furniture,Bookcases,"Ikea Floating Shelf Set, Pine",전소현,False,472834.26,3,0.1,-31606.74
ID-2023-12953,2023-10-04,2023-10-08,Standard Class,DP-13105,성정희,Corporate,성북구,서울특별시,대한민국,TEC-AC-10004252,Technology,Accessories,"SanDisk Mouse, Bluetooth",전소현,False,140674.32,4,0.1,-14161.68
ID-2023-12953,2023-10-04,2023-10-08,Standard Class,DP-13105,성정희,Corporate,성북구,서울특별시,대한민국,OFF-ST-10004837,Office Supplies,Storage,"Eldon File Cart, Single Width",전소현,False,704583.36,6,0.1,-31469.04
ID-2023-12953,2023-10-04,2023-10-08,Standard Class,DP-13105,성정희,Corporate,성북구,서울특별시,대한민국,OFF-SU-10001618,Office Supplies,Supplies,"Kleencut Letter Opener, Easy Grip",전소현,False,131641.2,5,0.1,38005.2
ID-2023-70052,2023-01-26,2023-01-28,Second Class,FM-14380,안예찬,Consumer,오산시,경기도,대한민국,OFF-AR-10002389,Office Supplies,Art,"Binney & Smith Pens, Fluorescent",전소현,False,29486.16,3,0.27,-4112.64
IN-2023-11812,2023-10-06,2023-10-10,Standard Class,AD-10180,임현선,Home Office,시흥시,경기도,대한민국,TEC-PH-10003488,Technology,Phones,"Nokia Signal Booster, VoIP",전소현,False,250779.24,2,0.1,19504.44
IN-2023-11812,2023-10-06,2023-10-10,Standard Class,AD-10180,임현선,Home Office,시흥시,경기도,대한민국,OFF-EN-10002007,Office Supplies,Envelopes,"Kraft Clasp Envelope, with clear poly window",전소현,False,23023.44,2,0.1,1481.04
IN-2023-11812,2023-10-06,2023-10-10,Standard Class,AD-10180,임현선,Home Office,시흥시,경기도,대한민국,OFF-FA-10001082,Office Supplies,Fasteners,"OIC Staples, Assorted Sizes",전소현,False,16138.44,2,0.1,-1487.16
IN-2023-11812,2023-10-06,2023-10-10,Standard Class,AD-10180,임현선,Home Office,시흥시,경기도,대한민국,TEC-CO-10001410,Technology,Copiers,"Canon Personal Copier, High-Speed",전소현,False,905680.44,7,0.1,-70643.16
IN-2023-21871,2023-01-20,2023-01-20,Same Day,LO-17170,손잔디,Corporate,동작구,서울특별시,대한민국,FUR-CH-10000351,Furniture,Chairs,"Novimex Chairmat, Set of Two",전소현,False,43626.114,1,0.27,5957.514
IN-2023-21871,2023-01-20,2023-01-20,Same Day,LO-17170,손잔디,Corporate,동작구,서울특별시,대한민국,OFF-PA-10004326,Office Supplies,Paper,"Enermax Parchment Paper, Multicolor",전소현,False,27246.24,3,0.47,-18011.16
IN-2023-21871,2023-01-20,2023-01-20,Same Day,LO-17170,손잔디,Corporate,동작구,서울특별시,대한민국,OFF-ST-10003017,Office Supplies,Storage,"Tenex Box, Industrial",전소현,False,43125.804,3,0.17,-1121.796
ID-2023-43711,2023-08-11,2023-08-11,Same Day,BE-11410,차안영,Consumer,강릉시,강원도,대한민국,FUR-BO-10004911,Furniture,Bookcases,"Ikea Corner Shelving, Mobile",허진성,False,476500.752,4,0.07,-10284.048
ID-2023-43711,2023-08-11,2023-08-11,Same Day,BE-11410,차안영,Consumer,강릉시,강원도,대한민국,FUR-BO-10002990,Furniture,Bookcases,"Dania Library with Doors, Traditional",허진성,False,1718863.2,5,0.07,720691.2
ID-2023-43711,2023-08-11,2023-08-11,Same Day,BE-11410,차안영,Consumer,강릉시,강원도,대한민국,TEC-MA-10000768,Technology,Machines,"Epson Card Printer, White",허진성,False,570134.304,4,0.17,-96211.296
IN-2023-25973,2023-11-20,2023-11-25,Standard Class,EM-13825,양종현,Corporate,강화군,인천광역시,대한민국,FUR-FU-10001674,Furniture,Furnishings,"Deflect-O Clock, Duo Pack",전소현,False,225033.012,6,0.27,55386.612
IN-2023-67595,2023-02-19,2023-02-24,Standard Class,DR-12880,차주엽,Corporate,남해군,경상남도,대한민국,OFF-PA-10003390,Office Supplies,Paper,"Enermax Computer Printout Paper, Recycled",원유선,False,86842.8,3,0.0,5140.8
IN-2023-67595,2023-02-19,2023-02-24,Standard Class,DR-12880,차주엽,Corporate,남해군,경상남도,대한민국,OFF-BI-10002190,Office Supplies,Binders,"Wilson Jones Binder, Durable",원유선,False,44431.2,3,0.0,12852.0
ID-2023-63899,2023-10-20,2023-10-24,Standard Class,MC-17425,원태우,Corporate,동구,울산광역시,대한민국,OFF-EN-10001528,Office Supplies,Envelopes,"Kraft Business Envelopes, Recycled",원유선,False,24716.232,3,0.47,-15400.368
ID-2023-63899,2023-10-20,2023-10-24,Standard Class,MC-17425,원태우,Corporate,동구,울산광역시,대한민국,OFF-LA-10004756,Office Supplies,Labels,"Avery Removable Labels, Laser Printer Compatible",원유선,False,11612.088,2,0.47,-1362.312
IN-2023-73510,2023-05-15,2023-05-18,First Class,CC-12220,최태진,Consumer,동두천시,경기도,대한민국,OFF-BI-10003468,Office Supplies,Binders,"Wilson Jones Binder Covers, Durable",전소현,False,64719.0,5,0.0,25092.0
IN-2023-73510,2023-05-15,2023-05-18,First Class,CC-12220,최태진,Consumer,동두천시,경기도,대한민국,OFF-EN-10000114,Office Supplies,Envelopes,"Kraft Clasp Envelope, Security-Tint",전소현,False,23256.0,2,0.0,428.4
IN-2023-57823,2023-12-06,2023-12-11,Standard Class,CR-12625,신형철,Home Office,동구,울산광역시,대한민국,OFF-SU-10003651,Office Supplies,Supplies,"Elite Ruler, Serrated",원유선,False,96390.0,9,0.0,10465.2
IN-2023-57823,2023-12-06,2023-12-11,Standard Class,CR-12625,신형철,Home Office,동구,울산광역시,대한민국,FUR-BO-10000071,Furniture,Bookcases,"Safco 3-Shelf Cabinet, Metal",원유선,False,171666.0,1,0.0,80661.6
IN-2023-57823,2023-12-06,2023-12-11,Standard Class,CR-12625,신형철,Home Office,동구,울산광역시,대한민국,FUR-CH-10002250,Furniture,Chairs,"Office Star Executive Leather Armchair, Black",원유선,False,1907114.4,4,0.0,896335.2
IN-2023-35255,2023-10-26,2023-10-30,Standard Class,CR-12730,하준모,Consumer,동대문구,서울특별시,대한민국,TEC-CO-10000660,Technology,Copiers,"Brother Fax and Copier, Laser",전소현,False,181647.414,1,0.07,23414.814
IN-2023-16166,2023-06-30,2023-07-03,Second Class,JK-15730,박진후,Consumer,서대문구,서울특별시,대한민국,OFF-ST-10000287,Office Supplies,Storage,"Rogers Box, Blue",전소현,False,122247.0,5,0.0,35343.0
IN-2023-25413,2023-07-10,2023-07-15,Standard Class,JM-15580,문율,Consumer,평택시,경기도,대한민국,FUR-CH-10002626,Furniture,Chairs,"Hon Steel Folding Chair, Adjustable",전소현,False,77029.38,1,0.1,33363.18
IN-2023-48716,2023-06-15,2023-06-20,Standard Class,MM-17260,홍찬호,Consumer,서산시,충청남도,대한민국,OFF-SU-10004306,Office Supplies,Supplies,"Kleencut Trimmer, Steel",신한결,False,41646.6,1,0.0,1652.4
IN-2023-11266,2023-02-14,2023-02-21,Standard Class,SR-20425,허진구,Home Office,연제구,부산광역시,대한민국,TEC-AC-10002221,Technology,Accessories,"Memorex Mouse, Bluetooth",원유선,False,155160.36,6,0.1,3323.16
IN-2023-45979,2023-10-04,2023-10-10,Standard Class,PF-19165,노채아,Consumer,강남구,서울특별시,대한민국,TEC-PH-10003481,Technology,Phones,"Apple Office Telephone, Full Size",전소현,False,543211.2,8,0.0,86904.0
IN-2023-45979,2023-10-04,2023-10-10,Standard Class,PF-19165,노채아,Consumer,강남구,서울특별시,대한민국,OFF-EN-10004053,Office Supplies,Envelopes,"GlobeWeis Manila Envelope, with clear poly window",전소현,False,126194.4,4,0.0,34027.2
IN-2023-63143,2023-09-13,2023-09-15,First Class,JK-15625,이윤아,Consumer,동대문구,서울특별시,대한민국,FUR-CH-10001313,Furniture,Chairs,"SAFCO Steel Folding Chair, Black",전소현,False,254836.8,3,0.0,117136.8
IN-2023-63143,2023-09-13,2023-09-15,First Class,JK-15625,이윤아,Consumer,동대문구,서울특별시,대한민국,OFF-SU-10001346,Office Supplies,Supplies,"Stiletto Shears, Steel",전소현,False,339078.6,7,0.0,33843.6
IN-2023-63143,2023-09-13,2023-09-15,First Class,JK-15625,이윤아,Consumer,동대문구,서울특별시,대한민국,OFF-SU-10004497,Office Supplies,Supplies,"Elite Scissors, Serrated",전소현,False,254989.8,13,0.0,107008.2
IN-2023-47344,2023-11-28,2023-12-02,Standard Class,JD-15790,권효영,Consumer,서초구,서울특별시,대한민국,TEC-AC-10003776,Technology,Accessories,"Belkin Flash Drive, Programmable",전소현,False,88617.6,2,0.0,15055.2
IN-2023-74210,2023-08-12,2023-08-17,Standard Class,AR-10510,유천희,Consumer,관악구,서울특별시,대한민국,FUR-FU-10002972,Furniture,Furnishings,"Advantus Light Bulb, Duo Pack",전소현,False,61597.8,3,0.0,6150.6
ID-2023-65411,2023-07-19,2023-07-20,First Class,CS-12175,이한울,Corporate,광명시,경기도,대한민국,OFF-FA-10004795,Office Supplies,Fasteners,"Advantus Paper Clips, Assorted Sizes",전소현,False,41860.8,4,0.1,-4284.0
ID-2023-65411,2023-07-19,2023-07-20,First Class,CS-12175,이한울,Corporate,광명시,경기도,대한민국,OFF-ST-10004365,Office Supplies,Storage,"Fellowes Shelving, Wire Frame",전소현,False,261216.9,5,0.1,107298.9
ID-2023-65411,2023-07-19,2023-07-20,First Class,CS-12175,이한울,Corporate,광명시,경기도,대한민국,TEC-AC-10000639,Technology,Accessories,"Belkin Router, Bluetooth",전소현,False,1900260.0,8,0.1,401104.8
ID-2023-65411,2023-07-19,2023-07-20,First Class,CS-12175,이한울,Corporate,광명시,경기도,대한민국,FUR-TA-10001237,Furniture,Tables,"Barricks Coffee Table, Fully Assembled",전소현,False,432641.16,2,0.3,-136029.24
